Word,Frequency
idzalipa,1
gululewo,1
idatemetsa,1
likudziwika,1
tidzavota,1
sindikulira,1
olichengetera,1
kudzikonda,1
adzatsogoze,1
wokaponya,1
adarero,1
chitutuko,1
zachisankhochi,1
mkujachi,1
lidamwaza,1
likukhulupilira,1
zakavotedwe,1
atikakamira,1
kugudubuka,1
kosewera,1
zomamemanso,1
wobvomelezeka,1
ochitirapo,1
angawapatse,1
ndiakuluakulu,1
sakadalimbana,1
mabibo,1
zitadzala,1
zidatulukila,1
ndikungondikira,1
mwaochita,1
ikumenyedwa,1
lazungulira,1
tikavota,1
tikavotenso,1
tidavota,1
mlotha,1
shupekile,1
kusanvana,1
kungadze,1
maperera,1
akuchapawo,1
kupewedwa,1
amadzetsa,1
yamvula,1
siosewera,1
owopsa,1
kuchisankhochi,1
angadzaponyenso,1
isankhe,1
umupeze,1
ndidamwa,1
bulawuni,1
sitithawa,1
lidzitandiza,1
adayala,1
adzawatsogolere,1
tidzapitirira,1
ndikupelewera,1
lolipo,1
palo,1
wakumtima,1
nnalonjeza,1
amadzati,1
podzafunsa,1
sindinkadziwa,1
kungovotera,1
akuimilira,1
akuutcha,1
nziwiri,1
akudziyipitsira,1
yolingana,1
ndinkangothulula,1
chinkandichitikira,1
ndakonda,1
lachedwetsa,1
miseuyi,1
thekerani,1
yoikika,1
imalizike,1
ukuyembekeza,1
zikuphatikizanso,1
msulira,1
zingavutiletu,1
likuopsa,1
akufalira,1
lingatengerepo,1
amangidwira,1
akadziwike,1
kudzadzaku,1
tisowa,1
timakawasunga,1
anavomereza,1
zingapite,1
kukuyenda,1
likutumiza,1
sadzapezanso,1
zotsiriza,1
kuchitikire,1
zokwangula,1
kuotcheredwa,1
inagumula,1
powaphunzitsa,1
paulova,1
udatsindika,1
kutatha,1
afinyikabe,1
amilanduwa,1
chakusayenda,1
kunayambika,1
mowirira,1
atayalana,1
sizikanayenda,1
akanazitengera,1
ndiyothandiza,1
potsogoza,1
tinagwiritsa,1
chikuwawe,1
chodetsa,1
asadawatsegule,1
imayendetsedwa,1
ndikutolamo,1
mziwawa,1
ikanathera,1
votiyo,1
kuvotaamalawi,1
timadzera,1
kudziotcha,1
kulowelera,1
mabwalowo,1
awochita,1
yapulula,1
litionjezera,1
lidangolengeza,1
ndikuvomereza,1
akaunikire,1
akaonedwa,1
atayambapo,1
amavomerezedwa,1
lonyanyala,1
likunyanyalali,1
malewule,1
erick,1
sakaonekera,1
lidziwa,1
ataperekedwa,1
silidafune,1
mwachifuniro,1
nzoikika,1
asadaikidwe,1
dakwanitsa,1
chichenjera,1
sitingawatchule,1
siyidatenge,1
kumzinda,1
zoipira,1
timatsutsa,1
adzamvera,1
zikamuuze,1
yfm,1
maikowa,1
kukakambidwa,1
likufunapo,1
agogoda,1
mtunthama,1
kui,1
nyuzipeplala,1
taonjezera,1
zophulira,1
poyankhulira,1
zizikwera,1
kumakwera,1
limapitirizanso,1
wakumanapo,1
otria,1
chakalecho,1
chidamulowetsa,1
silidatulukepo,1
kundale,1
nzonkera,1
wochokayo,1
adachiritsidwa,1
makhwira,1
tayesa,1
titayamba,1
ndilolakwika,1
sikuphula,1
akuwanyoza,1
awaperekeze,1
siidalole,1
lipemphe,1
adatumapo,1
kukomiti,1
adzere,1
kugudukira,1
silidzikhalanso,1
akumunyoza,1
wawakhululukira,1
adatsimikiziranso,1
akachitire,1
kings,1
dontoni,1
sikudachitikbe,1
maravi,1
inadula,1
titaifunsa,1
anadula,1
akukhuza,1
kukathe,1
tidzathandiza,1
idatsinidwa,1
awavomereza,1
kukawaikira,1
zikachitikenso,1
ndiyogawana,1
tifufuzenso,1
tichedwa,1
chokamba,1
sadzapita,1
asayanganire,1
lidzidalirabe,1
kukweranso,1
zoombolera,1
sangamukhulupirirenso,1
angamudalire,1
kuwapititsa,1
kumuyamikira,1
adakhudzidwanso,1
amadzudzula,1
samalankhula,1
awupereka,1
sikukhudzana,1
chachinyengo,1
sitidzavota,1
timenya,1
yosowetsedwa,1
pobwereka,1
linafika,1
kudzasokerera,1
limakabwerekera,1
mkutu,1
sinkayenda,1
ndidamusaka,1
modziimira,1
asenze,1
sizisinthidwa,1
pamphika,1
atadzaimira,1
amusankhayo,1
sakutsatsa,1
poswa,1
silizikakamizidwa,1
adadabwanso,1
asadzavote,1
posathana,1
nzosapsatiranso,1
ukusowanso,1
zamgolosale,1
nchani,1
tidzigula,1
zakwerananga,1
sitikugwira,1
ndizipezako,1
osambira,1
amva,1
wosankhanso,1
phunguwo,1
udayimira,1
nkuswa,1
zandaleyu,1
kumutsimikizira,1
geisha,1
bvumbe,1
ndimakapikula,1
masambanso,1
dzanadzanali,1
msabatazi,1
adalumpha,1
petulu,1
zowapulumutsira,1
kusakhazikika,1
akukwezera,1
chopezekacho,1
chisowa,1
nkumene,1
pothina,1
adzikwera,1
ikungogwa,1
uzisintha,1
atonthola,1
inenetsa,1
okayikitsa,1
azidziwitsira,1
tikuteteza,1
akusochera,1
tikulankhulana,1
yammadera,1
hitela,1
okhawonso,1
yadzadzira,1
chilembereni,1
nkulowera,1
chitalembera,1
pakucheza,1
sitikumvapo,1
zikachotsedwe,1
ay,1
tiziwayendera,1
titumiza,1
aziwayendera,1
azikakhalira,1
lakonzanso,1
aziwapatsa,1
chibwerera,1
kuwatumiza,1
sichilola,1
likuwenga,1
sichingadandaule,1
malamuoloyi,1
litangosintha,1
yomupempha,1
chidalembera,1
ifere,1
sekishoni,1
yowenga,1
mafumuku,1
asanakweza,1
wanyanyula,1
ndalemafumu,1
pokwera,1
ndibwinonso,1
chimangayu,1
kumangowaimbira,1
chikachotsedwe,1
ndondomokoyi,1
ikuyeneranso,1
zosowekera,1
zizikambirana,1
zikulepheretsa,1
samapitako,1
sindiyankhula,1
ndiyankhulapo,1
goveya,1
akukhudzidwawo,1
akudodoma,1
timangofuna,1
sitikakamiza,1
silingativute,1
titakhalamo,1
akukambiranazo,1
kukamva,1
chofunanso,1
ndikuyambitsa,1
zsankho,1
kuwachotsako,1
fukamapiri,1
kande,1
mbaliwo,1
osawanyengelela,1
adatedo,1
alikambirane,1
mataifa,1
kandulo,1
sazimitsa,1
misikayo,1
nkuthekanso,1
magesti,1
kusagwiritsa,1
sakuuganizira,1
awakhazikitsira,1
pakapalidwe,1
kufikitsa,1
koyambiranso,1
adamyula,1
amyula,1
tiwapereka,1
zatipatsa,1
akuulula,1
zachulutsa,1
liwakongoze,1
izinga,1
utentha,1
asalankhulepo,1
sadatidziwitse,1
amawadziwitsa,1
akuderalo,1
pomanama,1
akamanga,1
amasangalatsa,1
samamuuza,1
chikulamula,1
awatumikire,1
asazigulitse,1
asagwiritsidwe,1
zimadzabutsa,1
amakokeramo,1
namatetule,1
ndiokhutira,1
imvani,1
mzomwe,1
polisiwa,1
akumawatsina,1
akumanjata,1
amawenga,1
ndilimodzi,1
zikulunjika,1
mwazokambirana,1
agwilana,1
akulankhulira,1
akumupempha,1
sangakane,1
adalakwira,1
ndiomvetsetsa,1
pamsoknhanowo,1
kuwenga,1
kuikirapo,1
mumsikaku,1
maliyoti,1
electronics,1
ranambe,1
udangopsa,1
aitengera,1
sangapepese,1
adatsutsula,1
sichiimira,1
amatchaira,1
adayabwa,1
avinidwe,1
amete,1
pomuuza,1
sadalandiridwe,1
amalandiridwa,1
siiwo,1
zikuphulika,1
ndiwokaunguza,1
aphunguwu,1
sikukutha,1
chomenya,1
sungatenge,1
imaphunzitsa,1
likwanilitse,1
zipitiriza,1
ozitsatira,1
chikuyandikira,1
nkuyambira,1
anayambana,1
umalowelera,1
zimawapangitsa,1
amawatenga,1
chikuyembekeza,1
msukulumo,1
likuuma,1
zikutseka,1
omuyandikira,1
zitaphwasulidwa,1
kudalowa,1
wagwiritsira,1
kukapana,1
chikutchuka,1
wanthabwala,1
zidaumbidwa,1
kudzigulitsa,1
nkumalephera,1
akanazisankha,1
wodzigulitsa,1
zikachulutsa,1
kudzachisankha,1
akayemebekezere,1
mokondera,1
idzayendetse,1
kukadachititsa,1
atahauka,1
wabweza,1
adawazulira,1
zidalimbanaso,1
adakaotcha,1
samvetsetsa,1
chimakonzekera,1
anzawozo,1
ankakapangitsa,1
ukatulutsa,1
chidatsegula,1
zimadzudzula,1
zakulera,1
chidakambapo,1
ndiwotsatira,1
kalankhulidwe,1
azikonda,1
odzaimira,1
akathane,1
amanyengerera,1
kolowerera,1
ikuyandikira,1
wawonjeza,1
maganizoko,1
otitsatira,1
atsogolelife,1
sangasangalale,1
pansanja,1
kutukwanana,1
wonyozana,1
akhutire,1
ndimeyo,1
sangapange,1
ziwakhudzadi,1
sitinachititse,1
akawunguzidwe,1
kalendalayi,1
alembetsewo,1
msonkhanuwo,1
umayembekezeka,1
ukatchule,1
idatseka,1
chauya,1
amvetsere,1
potsotsomola,1
akapane,1
cunsumers,1
adzavomereza,1
atadzagonja,1
kuchisankhocho,1
chichititse,1
osatira,1
chanunkhira,1
soopa,1
nyolonyo,1
adakhwasula,1
amayanjana,1
udayambikanso,1
udathetsedwa,1
zotchula,1
mumayalidwa,1
mozungulilidwa,1
nyangu,1
ndichakuti,1
chochititsanso,1
pypa,1
tikudikirirabe,1
timadikirira,1
kambuku,1
ndikuunikira,1
zikakhalire,1
zingakonzedwe,1
kusukulunso,1
mosewerera,1
yakumbika,1
misawu,1
zayipa,1
kampenoi,1
likasakaza,1
kupana,1
kusakangokhala,1
pakusagwiritsira,1
mnkhumano,1
afetelezayo,1
yakungana,1
kudatumizidwa,1
yazachumayi,1
odyaimirira,1
kukalimbiridwa,1
wodzasankhidwa,1
lagwira,1
mwaipa,1
kubomako,1
tikupeza,1
kagwiritsiridwe,1
lakombezera,1
likuchitanso,1
moponda,1
chophererera,1
zikafotokozeredwa,1
idzathe,1
agugudiza,1
kwadziwika,1
misonkhoyo,1
lasakaza,1
malawikoma,1
kalogamudzi,1
zosathandiza,1
tadikirira,1
idzagwirika,1
ndimamukokera,1
inakoka,1
yachiwiriyi,1
kophatikiza,1
kudzipereza,1
kachiromo,1
namitete,1
limaunguza,1
sidagwirike,1
kuchokeranso,1
sichidakwanitsidwe,1
idachailira,1
kupatsiridwa,1
kukakamizidwa,1
akuyezetsa,1
mophangirana,1
tikutero,1
udachalira,1
kayezetseni,1
kwayenda,1
anayamikira,1
ankaopa,1
kufungatira,1
ukamwetsa,1
angoonjezera,1
manongongo,1
zazunguliridwa,1
nchitsimikizo,1
sinkhaninso,1
adziwasala,1
sichimayenda,1
chazisankho,1
nditapalana,1
ndidafunitsitsa,1
zidanditenga,1
ozuna,1
akamawerenga,1
macfarlen,1
ikhadzulidwa,1
likuthandiziranso,1
anawasiira,1
limapweteka,1
andreya,1
litadziimira,1
pokaputa,1
idzithandizidwa,1
mmchakachi,1
ziyendetsere,1
iphwasuludwa,1
zifotokozedwe,1
adafunitsitsa,1
zithana,1
zophatikizira,1
sazidzavutikanso,1
udzachokera,1
tidzatulutse,1
akamapangitsa,1
yolembetsa,1
anabadwira,1
taphunzitsanso,1
aphunzitsidwa,1
taphunzitsa,1
imayanganira,1
ikanakhala,1
analephera,1
zazisankho,1
sitikuwonapo,1
zinalankhulidwa,1
sadazikhudze,1
amanjenjemera,1
akalankhula,1
izilankhula,1
samadzawonedwa,1
likabwera,1
mosafufuza,1
ndikusalana,1
isadakwezedwe,1
zidziwunikidwa,1
amawalamula,1
silikondweretsa,1
zokambiranako,1
akuunikidwa,1
ndiomasuka,1
unasonkhanitsa,1
kumakwezedwa,1
sizikufuna,1
chounikira,1
kwangotha,1
chibaluwa,1
akuphera,1
aziliyanganira,1
sakadasiira,1
zouza,1
zitathandiza,1
zikupsinja,1
ukadatsogoza,1
chatola,1
tikukana,1
atawunikiranso,1
achipembedzewo,1
sakusintha,1
udanena,1
linonso,1
inaperekedwa,1
atandaulanso,1
inayenera,1
wawonongeka,1
kuonanso,1
akuwonana,1
wokwerawo,1
akugulabe,1
zasautsa,1
mmabungwemo,1
sidasinthe,1
akumudziko,1
zobweretsanso,1
pofewetsa,1
yaikabe,1
lidakaonetsetsa,1
yaserapo,1
wovutirako,1
ndidamutumizira,1
asiyedi,1
lisamakweze,1
akumakweza,1
mosadzera,1
lidzingokweza,1
adzitumiza,1
ikugwirira,1
zalunjika,1
adzitenga,1
chitamasiidwa,1
mokuti,1
langoika,1
asamakwere,1
opezerapo,1
yopulumutsira,1
ikomere,1
nkagula,1
idasinthira,1
akukhoza,1
kulembanso,1
nector,1
sawerengera,1
katopola,1
matilda,1
sithirapo,1
sudasinthe,1
sitikuona,1
akusangalalira,1
chikudabwitsa,1
angaonongere,1
wauchita,1
chaona,1
adazilala,1
alexious,1
tisalankhule,1
yokolera,1
likusewera,1
tikulondolo,1
likakwaniritsidwa,1
likuchitadi,1
limapatsa,1
ndiopondereza,1
makhozedwe,1
litakutidwa,1
adamulumbiritsa,1
ayalutse,1
yazamdziko,1
sikolakwika,1
amaikira,1
limakakamirabe,1
azingokhulula,1
kudadzanso,1
asamawombere,1
siine,1
adandibera,1
chacheperatu,1
mawononga,1
zitukula,1
cheke,1
lidzifufuza,1
amuyandikira,1
adayandikira,1
lingathetsere,1
pomangodandaula,1
tikhaliranji,1
nzosathandiza,1
chikudzudzula,1
ankatsogoleranso,1
zosankhika,1
lizifufuzanso,1
achitsedwe,1
ndizokwana,1
litawonanso,1
lidachitira,1
angochita,1
layendetsera,1
lisakomedwe,1
kubwezeretsedwa,1
sizonena,1
kumanganaku,1
kuchotsana,1
thodi,1
nkutembenuka,1
zokhazikikazimene,1
chimasukiratu,1
ateremu,1
atangowauza,1
kukutidabwitsa,1
zimasayinira,1
chakwana,1
njiiii,1
yangokhala,1
mokhetsa,1
yachulutsa,1
zikuwakana,1
nkufunitsitsa,1
limalankhula,1
abera,1
mwangwiro,1
akayendetse,1
adzawoneni,1
potembenukira,1
losayinirana,1
khwimbiro,1
zidzalengeze,1
azikazisokonezera,1
amanyanyala,1
lawatsimikizira,1
zazunzitsa,1
sadalankhule,1
adakayenera,1
asadapezeke,1
nchanzeru,1
apepesere,1
wangati,1
asayambe,1
sangadzazichitenso,1
kowaphwanyira,1
alisumire,1
chachidziwikireni,1
chomuyezera,1
adachitaya,1
sudachitikeponso,1
amvana,1
kuchotseratu,1
bina,1
fall,1
tidzalankhulapo,1
sitinenapo,1
zasinthadi,1
akulowazo,1
ngosadalilika,1
yobisika,1
odzinthangatira,1
limathetsa,1
imachuluka,1
nkudzadzidzimuka,1
amangosewera,1
isama,1
kwatani,1
mongofuna,1
kumangobweretsa,1
pofunanso,1
sadakhaleko,1
lamukokera,1
pogodokera,1
siikambapo,1
ikudzudzula,1
zikadzalowa,1
zikugwiritsa,1
tidzaomba,1
lisachite,1
akhonzera,1
ikudzetsa,1
yabwezeretsa,1
wongotumikira,1
akulondola,1
sitisiya,1
tikadzaona,1
msukuluzo,1
chikulimidwapo,1
chipongwezo,1
kukatsina,1
amawagwiririra,1
adauluranso,1
amamugwiririra,1
mabisiketi,1
nzosakomera,1
powanyengerera,1
wagwiririranso,1
nyumbako,1
proceedings,1
kukachira,1
akamuthandize,1
chipongwezi,1
sitikuwadabwa,1
masuwiti,1
talima,1
adzipopa,1
kumathilira,1
fountain,1
aganiziridwa,1
mukudalirana,1
zizitiyendera,1
tikaziphatikiza,1
kudikilira,1
kwakulu,1
kudalirana,1
nkuthwanima,1
aganizirenso,1
zamu,1
tilimbikitsenso,1
zingatakasile,1
ayedzeke,1
ndimangothandizira,1
adavumbuluka,1
adambisalira,1
kokazonda,1
amamuchitira,1
silimamvana,1
chiphuka,1
adamukhapira,1
simthawika,1
kozama,1
amangoyeserera,1
idawedzedwa,1
mizimuyo,1
ikufufuzabe,1
zidathawira,1
kuzivula,1
adagwirapo,1
chitsitsimutsowo,1
sipeniya,1
akungoponya,1
lumwira,1
pomukhapakhapa,1
zimasanduka,1
zimaonjeza,1
muyanja,1
nkumuchita,1
uzeni,1
ndikufikira,1
wagwiriridwanso,1
sikudasiye,1
mkumayani,1
kansonga,1
chikukwera,1
ophana,1
atangochita,1
kumukhapa,1
malimwe,1
chidayenera,1
chongotenga,1
zaulamuliro,1
portland,1
tidauyamba,1
mudauyamba,1
namadidi,1
kaunde,1
adzigulitsidwa,1
nchuma,1
sitikupindula,1
tabwereranso,1
akumasula,1
chastika,1
sipali,1
lisaiwale,1
amalikonda,1
effie,1
ndikuchepa,1
likungotsogoza,1
silikuzilabada,1
nzachikwanekwane,1
kudzaiimira,1
silibwera,1
kusauka,1
nkupepesa,1
padiwa,1
silinkamva,1
opemphapempha,1
angaweruze,1
akungolalata,1
lingakonzere,1
lingamukokere,1
silikuchedwetsa,1
silikumva,1
mwakuda,1
sanapezeke,1
tikumbe,1
timalimawa,1
posagula,1
taziteteza,1
nthilirawu,1
sitigula,1
akanapangira,1
poipitsitsatingothokoza,1
zimatiwawa,1
opititsa,1
udzipindulira,1
tanaposi,1
satola,1
chimasanduka,1
chikachita,1
tadzala,1
suphwera,1
akanati,1
mulimvetsetse,1
zikakhwima,1
zikalimidwa,1
sanachitulukire,1
chobisika,1
muzilimabe,1
tidaonjezera,1
tinakumba,1
kumadzidyetsa,1
kumazilimira,1
kuzikwanitsa,1
chidatiyambitsa,1
timatungamo,1
ndikumazathira,1
chitsimepo,1
tinalemba,1
masambazi,1
zowasintha,1
laimika,1
asawaderere,1
msamala,1
pius,1
sitikuwafuna,1
kutitumikira,1
kuwakwezera,1
usalolezedwe,1
timalekera,1
adzimangidwa,1
sitimalowerera,1
mgonero,1
ndizilango,1
sichigwirizana,1
chimadana,1
amapalamula,1
kwachipani,1
chisali,1
sangakondwe,1
lidazunza,1
adabulika,1
nkusankhidwa,1
yolimbitsa,1
kudzetse,1
litadzudzulanso,1
asankhidwe,1
ndizosaloledwa,1
lamafumufe,1
ndiyankhire,1
losagwirizana,1
sakusunthika,1
kuchotsanso,1
paganizolo,1
akadaulonso,1
ndiupandu,1
sizifuna,1
mnyumbaungosonyeza,1
cholamulachonsecho,1
atidye,1
charter,1
sililemekeza,1
likutinso,1
titsutsane,1
lidasainira,1
posala,1
limapanidwa,1
lisabwerere,1
zosalana,1
zikutimvetsa,1
tikamamva,1
kumakamba,1
covenant,1
sitikugwirizana,1
mwikho,1
pasadabwere,1
apulezindeti,1
ndizolakwika,1
kututwa,1
mubwere,1
choimika,1
ndikuyendayenda,1
akuphwanyira,1
kukayikambirana,1
likuzenga,1
dunstan,1
akadakhazikitsa,1
atengeredwe,1
kulekanitsa,1
ikufunira,1
choyamika,1
imatithandiza,1
ikudabwanso,1
singayankhire,1
sizitimakhudza,1
pakukwezedwa,1
samatengapo,1
mwankhunikira,1
kwakwezedwa,1
atawalola,1
ionekera,1
yadyera,1
wamva,1
mtengowa,1
pozembetsa,1
kalapwito,1
akunjatidwa,1
lolandira,1
mandele,1
akumawayangananji,1
awakwezawo,1
tikufooka,1
mokayika,1
awawona,1
awakwezawa,1
komweka,1
akamakweza,1
singaikire,1
zandodo,1
akumakakwezanso,1
asamakweze,1
akonzedwe,1
yokonzanso,1
mwandale,1
sizikutsatidwa,1
pazitsatidwa,1
akuyangananji,1
zikuwonetsa,1
mpungupungwe,1
sangakondwere,1
zidamupambanitsa,1
zingathandizire,1
adakaikira,1
zingakwiitse,1
sichidali,1
angothandizira,1
ndikupambanako,1
asangosangalala,1
mkhalalakale,1
stambuli,1
amusankha,1
yosaloledwa,1
tikuzidziwa,1
ayime,1
chipanichicho,1
akubuka,1
pulezienti,1
lazomwe,1
sakumayangana,1
azidutsa,1
pongoloza,1
tikumatola,1
zawamba,1
atilemekeza,1
kudakula,1
kukhetserana,1
adangodutsa,1
adasankhindwa,1
yolowera,1
kungakolezere,1
nchoponderezabe,1
chikonzerochi,1
kutangodziwika,1
sadziwabe,1
timvanso,1
likafufuza,1
abanjawo,1
akukaniranji,1
nkungotaya,1
adalumbiritsa,1
zidazinga,1
pamiyambo,1
lisadalowe,1
zimasinthasintha,1
kumati,1
chidakuta,1
mayambiliro,1
litaye,1
likafunse,1
sakumvetsabe,1
udasonyeza,1
zawachititsa,1
kwavunda,1
zingawasokoneze,1
kutisokoneza,1
papayo,1
chidadziwika,1
ojejemetsa,1
hipani,1
msalamangwe,1
sakomera,1
lingabwere,1
sitikuvota,1
kumaperekerabe,1
angapititse,1
amalimbikitsadi,1
mavotedwe,1
zingotisokoneza,1
muulamulirowo,1
wabukanso,1
yazunguzanso,1
likufunitsitsabe,1
ndizopanda,1
kufufuzabe,1
akadapepesa,1
kwanzerunso,1
ndikufa,1
zidaipira,1
mopanikizika,1
kophwanyiridwa,1
kukasumira,1
amaphwanyiridwa,1
amangoonerera,1
silolakwa,1
ndiopotoka,1
inavomereza,1
pazimenezi,1
masano,1
chidamukokera,1
jabber,1
chioko,1
sibale,1
airon,1
likumbe,1
mpofumika,1
lidavutanso,1
sizinadziwikebe,1
posathetsa,1
ndikukwawira,1
mosazengereza,1
akambirananso,1
lo,1
chakumadzulo,1
pamasankhoa,1
zikutisokoneza,1
pachikalidwe,1
simmene,1
sitingalolenso,1
kudzatifunsa,1
akumangonama,1
chikunenedwacho,1
sadakhalitseko,1
sikoyeneranso,1
angadzaponye,1
zikufunanso,1
adazisankha,1
zobulika,1
watsendera,1
dilaivalayu,1
adzatifunse,1
sadafikenso,1
godeni,1
zilowe,1
isadalumikizane,1
sichikulamula,1
atidyenawo,1
achenjezanso,1
kukalengeza,1
zilowa,1
zidaneneratu,1
asadalumbiritsidwe,1
chelewani,1
amadyowo,1
osomphoka,1
sadatifunse,1
sikulondola,1
sidakambe,1
chitifike,1
limaitanitsa,1
ndikuwafunsa,1
yadzidzi,1
benedict,1
achitsanzo,1
aziyesetsa,1
kupembedza,1
zakuthupi,1
zilakolako,1
kupempherera,1
sangatitaye,1
sadawafunsepo,1
mumazunzo,1
adachitsika,1
adachisiya,1
paola,1
kukulozera,1
kumcp,1
kanyumbaaka,1
amachokachoka,1
ofewa,1
chingola,1
wakhalako,1
episcopal,1
mabishopu,1
wanyengoyi,1
apempherere,1
ipempha,1
pemphererani,1
wachikhumi,1
umayendetsa,1
yowulutsira,1
pamaunduna,1
kastswiriyu,1
dorrah,1
mzindawa,1
sanayankhe,1
ahebri,1
radson,1
osakhudza,1
asayiwale,1
msusa,1
kukambiranako,1
adaletsetsa,1
amangoyangana,1
chipitiriza,1
biluyo,1
idadzudzulanso,1
linganene,1
zonenedwa,1
mosawakomera,1
mowakonzekeretsa,1
sakuuza,1
ndalewo,1
osangotula,1
kolola,1
adzaakumana,1
sizingasinthe,1
azikatayira,1
nzochitika,1
akhumudwitsa,1
sakuchoka,1
kaukonde,1
idalembera,1
ikhudze,1
ndiwayankha,1
zolengeza,1
yalasa,1
pamkumanowu,1
chosakonzekera,1
yotayika,1
chogwetsa,1
uyambiretu,1
akuonongedwa,1
silalikulu,1
kufumbwa,1
ndikuzayamba,1
kuilekerera,1
izangoonongeka,1
ikakhwima,1
ndizothandiza,1
zikasungidwa,1
akuonongeka,1
zikasiyidwa,1
osaonongeka,1
yophika,1
phalala,1
ndikumaphikira,1
akauma,1
makakawa,1
ndikuipala,1
osazikumba,1
amazisiya,1
ndikusankhamo,1
amatiphwathulitsa,1
osalawo,1
wabwinoko,1
ndiomwe,1
ndikanyamula,1
mukaisamala,1
pokwirira,1
mumba,1
ulowanso,1
adalembazo,1
sanakambirane,1
asanayankhepo,1
kumatengamo,1
ndikuzaigwiritsa,1
anankafumbwewa,1
amangokwanitsa,1
mposafunika,1
kuikambirana,1
akalunjike,1
kasanthuleni,1
nkulambula,1
amalakwa,1
amachitadi,1
osatiuza,1
kutangotsala,1
idatsala,1
chimakachititsa,1
idasayinitsa,1
nkutilola,1
folopeni,1
chikugwirizana,1
zikutuluka,1
akumbukirenso,1
tidabwedzedwa,1
adakatseka,1
idalengezazo,1
zichulukana,1
tidachititsa,1
adatilola,1
pammbuyo,1
adachiuza,1
lisadatsegulire,1
chingakwenze,1
potsegula,1
zimaterezimatere,1
nzokhutira,1
pachiindeinde,1
atsegula,1
nzosakhudzana,1
emilly,1
siyidzabwerera,1
tsopani,1
posanthula,1
sitingamakambirane,1
idzalengeza,1
zikakonzeka,1
sichingakambe,1
daus,1
chikhulupilirocho,1
tafika,1
kukaunikira,1
kwatswiri,1
angakapeze,1
yoluma,1
misonkhowo,1
isoka,1
chiku,1
asadayisanthule,1
ikadzapereka,1
njosathawika,1
wophotchoka,1
chingayendere,1
akuvutikabe,1
kusololako,1
adatchulidwa,1
ndemangayo,1
asanthule,1
nkofunikanso,1
akanika,1
konyentchera,1
kalembetsedwe,1
zikuthirira,1
akadakambirana,1
tikawayika,1
tidayamika,1
kulilowetsa,1
mothandiza,1
asakataye,1
ntcheumtunda,1
sapitanso,1
lodzidalira,1
amakachilira,1
lidatulutsidwa,1
mds,1
survey,1
mphukirazo,1
chimangidwenso,1
tingathandizire,1
tatumiza,1
itatipeza,1
apumule,1
azikatengedwa,1
oyembekezerawo,1
akuyenderedwa,1
demographic,1
pasanduka,1
alinapo,1
akea,1
kudzikoka,1
kwamufoola,1
mudagwirizana,1
simungaphule,1
musayinirane,1
ndikufunikira,1
kumanganso,1
adabwerawo,1
likonzerenso,1
adaumba,1
guzani,1
chidakawathandiza,1
aderalo,1
yokagwiritsira,1
wotalikawu,1
naonjeza,1
nkuchepekedwa,1
chaluma,1
yosanjikana,1
adamangamo,1
tikatunge,1
zazitali,1
sizingazimitse,1
zowathandizira,1
motoziwiri,1
posowekera,1
zizimitse,1
margarita,1
kuwagwiririra,1
amapalana,1
mzitokosi,1
adakambiranapo,1
tikuchepekedwa,1
amangiridwe,1
zikumafika,1
zidathiridwa,1
zaa,1
adayatsanso,1
udayakanso,1
udayaka,1
umwewo,1
akulimbikitsidwa,1
machesi,1
uabuka,1
kwapsa,1
ponyanyira,1
ukabuka,1
azimitse,1
ukuthamangathamanga,1
aziyimbira,1
mumiznda,1
yofiyira,1
akupititsa,1
pakuku,1
kuyiotcha,1
kuyiphika,1
wopherawo,1
ndikukwirira,1
mukalowa,1
namisu,1
ndikuthekera,1
zomwera,1
zodyera,1
asuke,1
zimafalitsanso,1
asadaikemo,1
lizingopitirirabe,1
maadd,1
ndikukamanga,1
ikumera,1
aziyifukula,1
alikwirire,1
likadzadza,1
phulutsa,1
amakumba,1
losungiramo,1
izathe,1
ndikumapangira,1
sindikhalitsako,1
nkhumbazi,1
ndidamulemba,1
zidamuvuta,1
zitafa,1
kaiyatsa,1
jeofrey,1
ndikotheka,1
ndimachitanso,1
ukusiya,1
akukuchitirani,1
tchuti,1
adakuchotsani,1
siungangodzuka,1
sindinathandizidwe,1
kopuma,1
holide,1
kuzisakaniza,1
zimangofa,1
zikangodwala,1
kupeperuka,1
kusikero,1
kukamvanso,1
atayenda,1
lichiyendetse,1
chidamangidwa,1
ndidaapempha,1
atatsimikizika,1
kutengako,1
ndikunyentchera,1
nichifalitsa,1
chimanka,1
yodwala,1
ubweya,1
umaopseza,1
pompompo,1
chimapha,1
zodwalazo,1
nkhumbazo,1
timakhalirira,1
zisafikepo,1
wotchingidwa,1
wobisika,1
akukulembani,1
mkanthawi,1
chapologalamu,1
mwanamveka,1
adandilora,1
adandiyika,1
adzamuyankhabe,1
kutomera,1
atamasukirana,1
nkuthotha,1
amangochezayo,1
kuonetsera,1
ndinkafufuza,1
nkundifunsa,1
akungocheza,1
umagundira,1
asawonekere,1
lidayendapo,1
amafufuza,1
potsogolera,1
mukauniuni,1
zisatembenuke,1
zimatithandizanso,1
agulitseko,1
sichophweka,1
adalonjerana,1
idadumpha,1
wafetereza,1
adawalumikizitsa,1
menela,1
kachulu,1
mwenelupembe,1
kwatidziwitsa,1
ponyadira,1
kutchalichi,1
afetereza,1
atangowonana,1
sangafe,1
